gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
583450810	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2488	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-21T00:00:00	21	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2488	BR10			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.686Z		
583450808	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2487	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2487	BR8			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.685Z		
583450805	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2486	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2486	BR7			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.685Z		
583450803	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2485	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2485	BR5			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.687Z		
583450800	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2484	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2484	BR4			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.687Z		
583450797	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2483	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2483	BR3			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.686Z		
583450794	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2482	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-24T00:00:00	24	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2482	BR1			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.686Z		
583450791	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2481	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-20T00:00:00	20	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2481	BR22			CC0_1_0		R. H. Beck			2021-05-25T23:41:15.687Z		
583450789	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2480	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-23T00:00:00	23	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2480	BR22			CC0_1_0		R. H. Beck			2021-05-25T23:41:15.688Z		
583450786	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2479	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-23T00:00:00	23	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2479	BR9			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.666Z		
583450782	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:2478	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Aegialomys	Aegialomys galapagoensis		SPECIES	Oryzomys galapagoensis (Waterhouse, 1839)	Oryzomys galapagoensis		EC	Barrington Island	Galapagos Islands	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-0.81667	-90.06639	10615.0						1905-10-21T00:00:00	21	10	1905	2438067	5786854	PRESERVED_SPECIMEN	CASC	CASMAM	2478	BR6			CC0_1_0		J. S. Hunter			2021-05-25T23:41:15.679Z		
